"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	
2775179																																																																																															0	0	0							928	4464	134	0	0	0	584	0	17	0	0	0	0	0	0	0	0	0				501	0	0	0	0	0	0	0	0	147	3	0	0	0	0	0	284	0	1756	54	0	0	0	0	0	0				0	874	0	0	0	0	0	117	0	77	0	627	0	0	284	0	0	911	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627							0	0	0	0	0	0	0	0	0	137	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2775692																																																																																															0	0	0							452	1022	175				336	175	452	120	0	0	0	0	0	0	0	0				48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0				356	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785477																																																																																															0	0	0							371	688	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0				0	0	0	68	0	157	0	0	0	0	0	0	0	0	0	0	49	0	140	0	0	0	0	0	274	0				0	0	0	0	0	0	0	480	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2785646																																																																																															0	0	0							11743	3128	2111	0	256	344	186	121	2106	432	762	453	0	0	0	0	0	0				115	0	0	256	344	0	0	0	0	0	0	0	0	0	0	0	0	0	735	880	43	0	0	0	5821	0				0	0	0	0	0	0	135	1148	0	0	7564	1620	0	0	0	0	0	601	0	0	4406	0	0	3234	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148							0	0	453	0	0	453	0	0	0	47	4	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2787770																																																																																															0	0	0	0	0	0	0	0	0	797	846	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	151	519	0	144	0	0	0	501	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2788656																																																																																															0	0	0							214	1788	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	471	0	0	0	0	0	0	0				1317	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791085																																																																																															0	0	0							128	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	1200	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2791517																																																																																															0	0	0	0	0	0	0	0	0	1027	863	0	43	0	0	74	0	43	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	95	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	109	0	0	0	95	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	37	0	0	0	0	0	37	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
2793593																																																																																															0	0	0	0	0	0	0	0	0	45	542	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	50	0	0	0	45	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2794732																																																																																															0	0	0							1330	2593	85	0	0	0	2529	0	683	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	18	0				0	0	0	0	0	244	0	0	0	0	318	0	0	0	37	0	0	599	2046	0	620	2046	0	620	0	0	0		0	0	0	0	0	0	0	244	0	0	0	0	0	318	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	64	85	48	0	0	0	0	0	0	0	0	0	0	0	0	
2796277																																																																																															0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797162																																																																																															0	0	0	0	0	0	0	0	0	5921	1928	801	0	0	0	981	729	4439	0	0	0	0	0	1377	0	0	0	0	0	0	84	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	91	0	198	72	0	0	0	0	4042	0	0	0	0	0	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
2797210																																																																																															0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797359																																																																																															0	0	0							4907	2523	1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	2523	0	0	0	0	0	511	0				0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	568	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797724																																																																																															0	0	0	0	0	0	0	0	0	6582	9772	383	0	0	0	930	10	847	0	0	0	0	0	0	0	0	0	0	0	0	633	167	476	3	0	0	0	0	0	0	0	0	0	0	0	0	2045	0	2798	0	0	0	0	0	4981	0	0	0	0	552	771	0	0	1885	0	292	16	0	0	427	0	0	0	0	771	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	3643	191	902	134	15	0	0	0	612	0	0	0	0	0	0	0	0	0	
2800491																																																																																															0	0	0							344	211	0	0	0	0	113	0	0	0	0	344	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0				0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805535																																																																																															0	0	0							11035	11290	4213	0	0	0	3422	95	93	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	1036	0				0	0	0	49	0	0	5940	725	0	4069	2910	8032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2805928																																																																																															0	0	0							348	26	0				0	0	30	0	0	32	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	24	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806635																																																																																															0	0	0							187	1308	0	0	0	0	955	0	25	0	0	0	0	0	0	0	0	0				0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0				0	0	0	0	0	33	0	126	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0							0	0	9	0	0	0	0	0	6	0	0	0	201	0	91	0	0	0	0	0	0	0	0	0	0	0	3	
2806840																																																																																															0	0	0							33	1932	0	0	0	0	385	0	0	0	0	20	0	0	0	0	0	0				130	0	0	988	0	13	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0				0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0							0	0	0	0	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2806877																																																																																															0	0	0	0	0	0	0	0	0	11660	4275	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10447	195	3327	0	264	0	0	0	3334	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	0	263	0	0	0	0	0	0	0	0	0	0	0	0	
2807173																																																																																															0	0	0							165	343	27	0	0	0	64	27	0	0	0	7	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0				0	0	0	0	0	0	0	219	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2808602																																																																																															0	0	0	0	0	0	0	0	0	13974	24406	1019	0	0	0	1417	0	1553	0	0	0	0	0	1040	0	0	0	0	0	0	671	0	2476	0	0	0	0	0	0	13283	717	1	0	0	0	0	2381	0	1140	0	0	0	0	0	6761	0	0	0	0	0	0	0	0	4102	0	7895	0	302	0	0	2421	0	0	458	0	0	458	950	0	992	722	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2809373																																																																																															0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2811086																																																																																															0	0	0							79	440	966				22	236	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	355	456	0	0	0	0	79	0				0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	63	54	0	0	0	0	0	0	0	0	0	0	0	0	0	
2815879																																																																																															0	0	0							2457	41	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	2457	0				0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	92	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2819167																																																																																															0	0	0							1364	4843	1924	0	0	0	801	67	176	0	0	0	0	0	0	0	0	0				58	0	237	192	0	42	0	0	0	1837	1825	0	0	0	0	0	0	0	33	32	0	0	0	0	2563	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	268	234	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							141	268	234	0	0	0	0	0	0	1045	0	554	877	0	355	0	0	0	138	268	0	3	0	197	0	0	0	
2819242																																																																																															0	0	0							247	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				75	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	623	0	0	0	0	0	206	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	46	0	21	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
2820604																																																																																															0	0	0							2723	179	0	0	0	0	0	0	328	0	0	55	0	0	1700	0	0	0				64	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	85	9	115	0	0	0	0	0	0	0				0	0	0	0	0	127	0	0	0	0	0	37	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2823221																																																																																															0	0	0							1188	1043	0	0	0	0	33	0	95	0	0	0	0	0	0	0	0	0				0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	542	0	615	0	0	0	0	0	946	0				0	2	0	0	0	99	260	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	24	0	0	109	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
2826017																																																																																															0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2833882																																																																																															0	0	0							3707	2047	373	0	0	0	0	0	1836	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1865	6	880	373	0	0	0	0	2295	0				0	0	0	0	0	0	615	552	0	0	0	0	0	0	0	0	0	272	0	0	199	0	0	190	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	
2834759																																																																																															0	0	0							1495	14173	1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				707	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	158	14	21	13177	1828	9	0	0	0	0	0	0	0	0	0	0	0	0	
2835103																																																																																															0	0	0							1078	3060	91	0	0	0	1283	0	83	464	0	129	0	0	0	0	0	0				125	0	0	22	0	29	0	0	0	0	0	0	0	0	0	0	258	0	780	0	0	0	0	0	392	0				10	244	0	0	0	380	0	0	66	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	116	25	72	16	0	31	0	0	0	0	0	0	0	0	0	0	0	0	
2836306																																																																																															0	0	0							49	152	5				128	0	0	0	0	0	0	0	0	0	0	0				24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2838207																																																																																															0	0	0							31750	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	31028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	30709	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20989	0	0	17956	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	871	0	722	0	0	0	0	0	0	0	0	0	0	0	0	
2839790																																																																																															0	0	0							235	722	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0				0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	129	0				0	630	0	0	0	62	0	0	0	0	49	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0							0	0	27	0	0	0	0	0	0	28	0	66	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	
2845782																																																																																															0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2847085																																																																																															0	0	0							44	671	286				0	129	0	0	0	0	0	157	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	244	0	0	0	0	0	44	0				0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2847142																																																																																															0	0	0							8221	578	0	0	0	0	578	0	5816	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3993	0				0	0	0	0	0	0	0	0	0	0	521	1834	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	50	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
2849285																																																																																															0	0	0							10570	4149	251	0	0	0	1581	100	5177	0	0	0	0	0	0	0	0	0				469	0	647	13	51	0	0	0	0	0	0	0	0	0	0	0	1405	5	343	0	75	0	0	0	6990	0				477	408	0	0	0	0	0	760	0	0	1150	2186	0	0	0	465	0	4141	611	100	4458	415	50	3228	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	5	100	0	465	0	3508	0	0	0	0	0	0	0	0	0	
2849463																																																																																															0	0	0							857	181	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	126	0	0	0	0	0	808	0				0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	38	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2849801																																																																																															0	0	0	0	0	0	0	0	0	11218	2132	0	0	0	0	622	0	468	0	0	361	0	0	0	0	0	0	0	0	0	397	0	565	0	0	0	0	0	148	0	0	0	0	0	0	0	2855	0	997	0	0	0	0	0	8986	0	0	0	0	0	115	0	0	0	39	0	0	0	0	0	6930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850722																																																																																															0	0	0	0	0	0	0	0	0	15424	81678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81678	0	15424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850768																																																																																															0	0	0	0	0	0	0	0	0	372	2390	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890	0	0	0	0	0	0	372	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2855866																																																																																															0	0	0							11512	1830	24	0	0	0	46	0	160	0	0	0	0	0	0	0	0	0				0	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	95	0	307	0	0	0	0	0	9782	0				0	0	0	0	0	0	475	0	0	0	393	9631	0	0	0	0	0	128	0	0	799	0	0	712	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	23	24	24	979	0	353	0	0	128	0	0	0	0	0	0	0	0	0	
2857600																																																																																															0	0	0							0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2858492																																																																																															0	0	0							301	1355	123	0	0	0	836	34	29	0	79	0	0	0	0	0	0	0				39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	402	0	0	0	0	0	73	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	71	10	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
